movie_id,movie_name,release_year,original_release_date,movie_length,genre,rating,movie_producer,movie_director,movie_actor
506,Captain Phillips,2013,10/11/13,134,"Adventure,Biography,Crime",PG-13,"Scott Rudin, Dana Brunetti, and Michael De Luca",Paul Greengrass,"Tom Hanks, Catherine Keener, Barkhad Abdi, Michael Chernus, Corey Johnson, Chris Mulkey, Yul Vázquez, David Warshofsky, Max Martini, Faysal Ahmed, Mahat M. Ali, Omar Berdouni, Mohammed Ali, Issak Farah Samatar, Thomas Grube, Mark Holden, San Shella, Terrence Anderson, Marc Anwar, David Webber, Amr El-Bayoumi, Vincenzo Nicoli, Kapil Arun, Louis Mahoney, Peter Landi, Angus MacInnes, Ian Ralph, Kristian Hjordt Beck, Kurt Larsen, Bader Choukouko, Idurus Shiish, Azeez Mohammed, Abdurazak Ahmed Adan, Duran Mohamed Hassan, Nasir Jama, Kadz Souleiman, Scott Oates, David Meadows, Shad Jason Hamilton, Adam Wendling, Billy Jenkins, Mark Semos, Dean Franchuk, Rey Hernandez, Christopher Stadulis, Roger Edwards, John Patrick Barry, Raleigh Morse, Dale McClellan, Hugh Middleton, Raymond Care, Stacha Hicks, Will Bowden, Leonard Anderson"
507,Dallas Buyers Club,2013,11/1/13,117,"Biography,Drama",R,Robbie Brenner and Rachel Winter,Jean-Marc Vallée,"Matthew McConaughey, Jared Leto, Jennifer Garner, Dallas Roberts, Steve Zahn, Griffin Dunne, Denis O'Hare, Kevin Rankin, Donna DuPlantier, Deneen D. Tyler, J.D. Evermore, Ian Casselberry, Noelle Wilcox, Bradford Cox, Rick Espaillat, Lawrence Turner, Lucius Falick, James DuMont, Jane McNeill, Don Brady, Sean Boyd, Matthew Thompson, Tony Bentley, Rachel Wulff, Neeona Neal, Scott Takeda, Joji Yoshida, Carl Palmer, Martin Covert, Douglas M. Griffin, David Lichtenstein, Craig Borten, Arthur Smith"
508,Gravity,2013,10/4/13,91,"Drama,Sci-Fi,Thriller",PG-13,Alfonso Cuarón and David Heyman,Alfonso Cuarón,"Sandra Bullock, George Clooney, Ed Harris, Amy Warren, Orto Ignatiussen, Phaldut Sharma, Basher Savage"
509,Her,2013,12/18/13,126,"Drama,Romance,Sci-Fi",R,"Megan Ellison, Spike Jonze, and Vincent Landay",Spike Jonze,"Joaquin Phoenix, Amy Adams, Scarlett Johansson, Rooney Mara, Chris Pratt, Olivia Wilde, Lynn Adrianna, Lisa Renee Pitts, Gabe Gomez, Artt Butler, May Lindstrom, Bill Hader, Kristen Wiig, Brian Johnson, Matt Letscher, Adam Spiegel, David Azar, Guy Lewis, Melanie Seacat, Pramod Kumar, Evelyn Edwards, Steve Zissis, Dane White, Nicole Grother, James Ozasky, Samantha Sarakanti, Luka Jones, Gracie Prewitt, Claudia Choi, Laura Kai Chen, Portia Doubleday, Soko, Wendy Leon, Charles ""Lil Buck"" Riley, Robert Benard, Lisa Cohen, Grant Samson, Brian Cox"
510,Nebraska,2013,11/15/13,115,"Adventure,Comedy,Drama",R,Albert Berger and Ron Yerxa,Alexander Payne,"Bruce Dern, Will Forte, June Squibb, Bob Odenkirk, Stacy Keach, Devin Ratray, Missy Doty, Rance Howard, Kevin Kunkel, Angela McEwan, Anthony Schmidt, Melinda Simonsen, Ronald Vosta, Mary Louise Wilson"
511,Philomena,2013,11/22/13,98,"Biography,Comedy,Drama",PG-13,"Gabrielle Tana, Steve Coogan, and Tracey Seaward",Stephen Frears,"Judi Dench, Steve Coogan, Sophie Kennedy Clark, Anna Maxwell Martin, Ruth McCabe, Barbara Jefford, Mare Winningham, Michelle Fairley, Peter Hermann, Kate Fleetwood, Sean Mahon, Wunmi Mosaku, Amy McCallister, Charlie Murphy, Charissa Shearer, Rachel Wilcock, Rita Hamill, Tadhg Bowen, Saoirse Bowen, Harrison D'Ampney, DJ McGrath, Simone Lahbib, Sara Stewart, Gary Lilburn, Charles Edwards, Nicholas Jones, Paris Arrowsmith, Marie Jones, Frankie McCafferty, Vaughn Joseph, Shug Fisher, I. King Jordan, Amber Batty, Martin Glyn Murray, Elliot Levey, Florence Keith-Roach, George Michael Rados, Nika McGuigan"
512,The Wolf of Wall Street,2013,12/25/13,180,"Biography,Crime,Drama",R,"Martin Scorsese, Leonardo DiCaprio, Joey McFarland, and Emma Tillinger Koskoff",Martin Scorsese,"Leonardo DiCaprio, Jonah Hill, Margot Robbie, Matthew McConaughey, Kyle Chandler, Joanna Lumley, Jean Dujardin, Jon Bernthal, Jon Favreau, Rob Reiner, Cristin Milioti, Christine Ebersole, Shea Whigham, Katarina Cas, P.J. Byrne, Kenneth Choi, Brian Sacca, Henry Zebrowski, Ethan Suplee, Barry Rothbart, Jake Hoffman, Mackenzie Meehan, Bo Dietl, Jon Spinogatti, Aya Cash, Rizwan Manji, Stephanie Kurtzuba, J.C. MacKenzie, Ashlie Atkinson, Thomas Middleditch, Stephen Kunken, Edward Herrmann, Jordan Belfort, Ted Griffin, Fran Lebowitz, Robert Clohessy, Natasha Newman-Thomas, Sandra Nelson, Johnnie Mae, Christina Jeffs, Sabina Maschi, Zana Markelson, Welker White, Danny Flaherty, Carla Corvo, Dustin Kerns, Ashley Blankenship, Deirdre Reimold, Madison McKinley Garton, Kerry Malloy, Frank Van Putten, Aaron Lazar, Steve Routman, Steve Witting, Charley Morgan, Michael Nathanson, Natalie Bensel, Tess Gillis, Jaclyn M. Keys, Krista Ashworth, Kathleen Fellegara, John Bernard Martin, Jamel Daniels, Dan Bittner, John Behlmann, Ward Horton, Bret Shuford, Paul Dion Monte, Ellen Sexton, Brian Tweedy, J.T. O'Connor, Steven Boyer, Danny A. Abeckaser, Tracy Friedman, Matthew Rauch, Michael Izquierdo, Donnie Keshawarz, Jonathan Tchaikovsky, Aaron Glaser, Ben Rameaka, Ben Loving, Brian Charles Johnson, Sebastian Tillinger, Chris Riggi, Dan Hunter, Meghan Rafferty, Jose Ramon Rosario, Davram Stiefler, Dan Daily, Ben Van Bergen, Matte Osian, Michael Devine, Jason Furlani, Scott Nicholson, Jeremy Bobb, Dean Auer, Tom Greer, Sharon Jones, Catherine Curtin, Victor Verhaeghe, Louis Vanaria, Lawrence Leighton Smith, Justin Anthony Long, Peter Youngblood Hills, Michael Bryan French, Paul Urcioli, Michael J. O'Hara, Ashley Springer, Zineb Oukach, Armen Garo, Emily Tremaine, Adria Baratta, Daniel Hepner, Marcos Gonzalez, Deema Aitken, Gregory Perri, Brendan Griffin, Starr Duncan, Saundra Williams, Loretta O. Booz, Shea Coleman, Giselle Eisenberg, Viki Boyle, Chris Caldovino, Chris Matsevac, Justin Yllanes, Remy Bennett, Jamie O'Connell, Garry Pastore, Hardy Winburn, Allyson Carr, Derek Milman, Jared Houseman, Lawrence Lau Kwok Cheong"
513,Birdman or (The Unexpected Virtue of Ignorance),2014,,119,"Comedy,Drama",None,"Alejandro G. Iñárritu, John Lesher, and James W. Skotchdopole", , 
514,American Sniper,2014,,133,"Action,Biography,Drama",None,"Clint Eastwood, Andrew Lazar, Robert Lorenz, Bradley Cooper, and Peter Morgan", , 
548,Black Panther,2018,2/16/18,134,"Action,Adventure,Sci-Fi",PG-13,Kevin Feige,Ryan Coogler,"Chadwick Boseman, Michael B. Jordan, Lupita Nyong'o, Danai Gurira, Martin Freeman, Daniel Kaluuya, Letitia Wright, Winston Duke, Sterling K. Brown, Angela Bassett, Forest Whitaker, Andy Serkis, Florence Kasumba, John Kani, David S. Lee, Isaach De Bankolé, Connie Chiume, Danny Sapani, Marlana Carter, Sope Aluko, Stan Lee, Ashton Tyler, Denzel Whitaker, Shaunette Renee Wilson, Bambadjan Bamba, Roland Kilumbu, Jermaine T. Holt, Jay Lynch"
515,Boyhood,2014,7/11/14,165,Drama,R,Richard Linklater and Cathleen Sutherland,Richard Linklater,"Ellar Coltrane, Patricia Arquette, Ethan Hawke, Lorelei Linklater, Elijah Smith, Steven Prince, Bonnie Cross, Sydney Orta, Libby Villari, Marco Perella, Jamie Howard, Andrew Villarreal, Shane Graham, Tess Allen, Ryan Power, Sharee Fowler, Mark Finn, Charlie Sexton, Byron Jenkins, Holly Moore, David Blackwell, Barbara Chisholm, Matthew Martinez-Arndt, Cassidy Rose Johnson, Cambell Westmoreland, Jennifer Griffin, Garry Peters, Merrille McCommas, Tamara Jolaine, Jordan Howard, Andrew Bunten, Tyler Strother, Evie Louise Thompson, Brad Hawkins, Savannah Welch, Mika Odom, Sinjin Venegas, Nick Krause, Derek Chase, Angela Rawna, Megan Devine, Jenni Tooley, Landon Collier, Roland Ruiz, Richard Jones, Karen Jones, Gordon Friday, Tom McTigue, Sam Dillon, Martel Summers, David Clark, Zoe Graham, Jesse Tilton, Richard Robichaux, Will Harris, Indica Shaw, Bruce Salmon, Wayne Sutton, Joe Sundell, Sean Tracey, Ben Hodges, Daniel Zeh, Chris Doubek, Andrea Chen, Mona Lee, Bill Wise, Alina Linklater, Charlotte Linklater, Genevieve Kinney, Elijah Ford, Kyle Crusham, Conrad Choucroun, Maximillian McNamara, Taylor Weaver, Jessi Mechler, Steven Chester Prince"
516,The Grand Budapest Hotel,2014,3/7/14,99,"Adventure,Comedy,Crime",R,"Wes Anderson, Scott Rudin, Steven M. Rales, and Jeremy Dawson",Wes Anderson,"Ralph Fiennes, Tony Revolori, F. Murray Abraham, Edward Norton, Saoirse Ronan, Tilda Swinton, Bill Murray, Jeff Goldblum, Jason Schwartzman, Willem Dafoe, Adrien Brody, Harvey Keitel, Mathieu Amalric, Jude Law, Owen Wilson, Léa Seydoux, Tom Wilkinson, Larry Pine, Giselda Volodi, Florian Lukas, Karl Markovics, Volker Zack Michalowski, Neal Huff, Bob Balaban, Fisher Stevens, Wallace Wolodarsky, Waris Ahluwalia, Jella Niemann, Marcel Mazur, Robert Bienas, Manfred Lindner, Oliver Claridge, Bernhard Kremser, Kunichi Nomura, Sister Anna Rademacher, Anna Rademacher, Heinz-Werner Jeschkowski, Steffan Scheumann, Sabine Euler, Renate Klein, Uwe Holoubek, Francesco Zippel, Heike Hanold-Lynch, Lennart Meyer, Hans Alfredson, Manpreet Gerlach, David Adamik, David Cioffi, Lucas Hedges, Wolfgang Czeczor, Philipp Sonntag, Hans Martin Stier, Georg Tryphon, Gabriel Rush, Hannes Wegener, Gerry Sullivan, Oliver Hazell, Ben Howard, Bohumil Váchal, Marko Dyrlich, Ed Munro, Enrico Hoffmann, Daniel Steiner, Marie Goyette, Hendrik von Bültzingslöwen, Paul Schlase, Jeno Orosz, Gyula Lukács, Darin Damjanow, Dar Ronge, Georg Rittmannsperger, Dirk Bossmann, Arwin Lobedann, Robin Hurlstone, Jutta Westphal, Matthias Holfert, Lisa Kreuzer, Gisela Bech, Birgit Müller, Ursula Kuhnt, Monika Krüger, Francesco Holoubek, Wolfram Nielacny, Reinhold Hegelow, Steffen Nixdorf, Rainer Reiners, Milton Welsh, Piet Paes, Michaela Caspar, Sabine Urig, Roy Macready, John Peet, Carl Sprague, Golo Euler, Jürgen Schwämmle, Frank Jacob, Claudia Junge, Roman Berger, Michael Benthin, Matthais Matschke"
517,The Imitation Game,2014,11/28/14,114,"Biography,Drama,Thriller",PG-13,"Nora Grossman, Ido Ostrowsky, and Teddy Schwarzman",Morten Tyldum,"Benedict Cumberbatch, Keira Knightley, Allen Leech, Rory Kinnear, Mark Strong (II), Matthew Beard, Matthew Goode, Charles Dance, James Northcote, Tom Goodman-Hill, Steven Waddington, Jack Tarlton, Alex Lawther, Jack Bannon, Tuppence Middleton, Dominic Charman, Charlie Manton, Victoria Wicks, Andrew Havill, Laurence Kennedy, Tim Van Eyken, Miranda Bell, Tim Steed"
518,Selma,2014,12/25/14,128,"Biography,Drama,History",PG-13,"Christian Colson, Oprah Winfrey, Dede Gardner, and Jeremy Kleiner",Ava DuVernay,"David Oyelowo, Carmen Ejogo, Tom Wilkinson, Cuba Gooding Jr., Alessandro Nivola, Giovanni Ribisi, Common, Wendell Pierce, Lorraine Toussaint, Tim Roth, Oprah Winfrey, André Holland, Omar J. Dorsey, Tessa Thompson, Colman Domingo, Martin Sheen, Dylan Baker, Niecy Nash, LaKeith Stanfield, Stephan James, Haviland Stillwell, Nigel Thatch, Jeremy Strong, Yamanee Coleman, Corey Reynolds, Ruben Santiago-Hudson, Trai Byers, John Archer Lundgren, E. Roger Mitchell, Tara Ochs, Henry G. Sanders, Kent Faulcon, Charity Jordan, Christine Horn, Preston Baker, John Lavelle, Stan Houston, Dane Davenport, Clay Chappell, Greg Maness, Ledisi Young, David Silverman (XI), Elizabeth Diane Wells, Jody Thompson, Fred Galle, Amahre Palmer, Brandon Carroll, Nadej K. Bailey, Nadej Bailey, Montrel Miller, Merriwether Stormy, Trinity Simone, Walter Hendrix, III, Joseph Oliveira, Charlandra L. Jacobs, Michael Shikany, Jordan Christina Rice, Clint Crane, Kenny Cooper, Roger A. Harrison, Mikeria Howard, Aaron Brewstar, Brian Kurlander, Dexter Tillis, Ashlei Sharpe Chestnut, Jeffery James Bucchino, Mark Cabus, Shannon Edwards, John Merical, Andrew Bleidner, Brandon O'Dell, Charles Black, Samuel Lee Fudge, Kyle McMahon, Gordon Meyer, J.J. Green, Tim Battle, Patti Schellhaas, Raven Ferguson, Ronan Brookes, Thom McGlon, Travis Turner (II), Ryan Fontaine, Qualen Bradley, Kathy Alderman, John Collier, Mike Taylor, Jasmine Taylor, Carol Anne Taylor, Scotty Bishop, Rachelle Wicker, Christopher Anthony Carr, Thomas Hughes, Amy Elizabeth Jones, AngelAnn Green-Orr, Todd Sassano, Donald Horner"
519,The Theory of Everything,2014,11/7/14,123,"Biography,Drama,Romance",PG-13,"Tim Bevan, Eric Fellner, Lisa Bruce, and Anthony McCarten",James Marsh,"Eddie Redmayne, Felicity Jones, Emily Watson, Charlie Cox, David Thewlis, Simon McBurney, Maxine Peake, Harry Lloyd, Alice Orr-Ewing, Thomas Morrison, Michael Marcus, Gruffudd Glyn, Paul Longley, Guy Oliver-Watts, Lucy Chappell, Charlotte Hope, Abigail Cruttenden, Nicholas Gerard, Brett Brown, Anthony Skrimshire, Christian McKay, Adam Godley, Nicola Sloane, Lottie Hamilton, Enzo Cilenti, Rufus Taylor, Delilah Sexton, Eileen Davies, Simon Chandler, Georg Nikoloff, Oliver Payne, Raffiella Chapman, Sam Houston, Victoria Emslie, Frank Leboeuf, Will Barton"
520,Whiplash,2014,10/10/14,106,"Drama,Music",R,"Jason Blum, Helen Estabrook, and David Lancaster",Damien Chazelle,"Miles Teller, J.K. Simmons, Melissa Benoist, Paul Reiser, Austin Stowell, Nate Lang, Max Kasch, Damon Gupton, Chris Mulkey, Suanne Spoke, Charlie Ian, Jayson Blair, Kofi Siriboe, Kavita Patil, C.J. Vana, Tarik Lowe, Tyler Kimball, Rogelio Douglas, Jr., Adrian Burks, Calvin C. Winbush, Joseph Bruno, Michael D. Cohen, Michael D. Cohen, Jocelyn Ayanna, Keenan Henson, Janet Joskins, April Grace, Clifton Eddie, Marcus Henderson, Tony Baker, Henry G. Sanders, Sam Campisi, Jimmie Kirkpatrick, Keenan Allen, Ayinde Vaughn, Shai Golan, Yancey Wells"
521,Spotlight,2015,11/6/15,129,"Biography,Crime,Drama",R,"Blye Pagon Faust, Steve Golin, Nicole Rocklin, and Michael Sugar", ,"Mark Ruffalo, Michael Keaton, Rachel McAdams, Liev Schreiber, Brian d'Arcy James, Stanley Tucci, Billy Crudup, John Slattery, Len Cariou, Elena Wohl, Gene Amoroso, Jamey Sheridan, Sharon McFarlane, Doug Murray (II), Brian Chamberlain, Michael Cyril Creighton, Paul Guilfoyle (II), Patty Ross, Neal Huff, Elena Juatco, Stefanie Drummond, Darrin Baker, Krista Morin, Laurie Murdoch, Duane Murray, Joe Stapleton, Laurie Heineman, Rob De Leeuw, Gary Galone, Janet Pinnick, Moira Driscoll, Maureen Keiller, Robert B. Kennedy, Robert Clarke, David Fraser, Bruce Serafin, Richard O'Rourke, Michael Countryman, Tim Whalen, Martin Roach, Brad Borbridge, Don Allison, James LeBlanc, Paloma Nunez, Paulette Sinclair, Nancy Villone, Wendy Merry McCarthy, Siobahn Murphy, Eileen Padua, Brett Cramp, Tim Progosh, Neion George, Zarrin Darnell-Martin, Paula Barrett, Mairtin O'Carrigan, Nancy E. Carroll, Anthony Paolucci, Dennis M. Lynch, Michele Proude, Dennis Lynch, Mark McGrinder, Richard Fitzpatrick, Tom Driscoll, Jeffrey Samai, Forrest Weber, Doreen Spencer, Shannon McDonough, Shannon Ruth, Daniel Ruth, Timothy Mooney, Donna Jahier, Edward Brickley"
522,The Big Short,2015,12/23/15,130,"Biography,Comedy,Drama",R,"Dede Gardner, Jeremy Kleiner, and Brad Pitt",Adam McKay,"Christian Bale, Steve Carell, Ryan Gosling, Brad Pitt, Karen Gillan, Marisa Tomei, Melissa Leo, Finn Wittrock, Max Greenfield, Billy Magnussen, Rafe Spall, Hamish Linklater, John Magaro, Byron Mann, Al Sapienza, Heighlen Boyd, Sue-Lynn Ansari, Brandon Stacy, Jeremy Strong, Sara Finley, Tracy Letts, Lindsay Musil, Ruby Lou Smith, Shona Gastian, Aaron V. Williamson, Garrett Hines, Adepero Oduye, Wayne Pére, Judd Lormand, Dave Davis, Shauna Rappold, Lara Grice, Vanessa Cloke, Candice Harrison, Aiden Flowers, Charlie Talbert, Michael K. Douglas, Nicole Barré, Carrie Lazar, Billy Slaughter, Emily Bossak, Mark Falvo, Jae Suh Park, Juliet Reeves, Jeff Caperton, Tony Bentley, Hunter Burke, Jay Jablonski, Jaclyn Bethany, Elton LeBlanc, Jeffry Griffin, Nazeema Bartek, Tracy Mann, Paula Shreve, David Kallaway, Erika Vaughn, Tom Buis, Sidney Beitz, Mike R. Moreau, Colin Lawless, Stanley Wong, Holly Ann Perry, Jason Bayle, Andrea Vittoria Alvarado, Kristen Scott, Tom Bui, Rajeev Jacob, Leslie Castay, Marcus Lyle Brown, Lyle Brocato, Anthony Marble, Jack Millard, Tyler Kunkle, Patrick Kearns, Darly Wayne, Jesse Yarborough, Kelly Lind, Ryan Broussard, John Neisler, Daryl Thibodaux, Cynthia LeBlanc, Oscar Gale, David Michael Cefalu, Blaine Kern III, Michelle Torres, Elliott Grey, Peter Epstein, Mark Roman, Christopher Gulas, Michael Rollins, Ronald Joe Vasquez, Blaine Kern III, Jay Potter, Christina Michelle Williams, Paul Campanella, Alicia Davis Johnson, Staci Roberts Steele, Richard R. Corapi, Colette Divine, Candace McAdams, Jamie Gliddon, Rudy Eisenzopf, Casey Groves"
523,Bridge of Spies,2015,10/16/15,142,"Drama,History,Thriller",PG-13,"Steven Spielberg, Marc Platt, and Kristie Macosko Krieger",Steven Spielberg,"Tom Hanks, Mark Rylance, Alan Alda, Amy Ryan, Noah Schnapp, Scott Shepherd, Sebastian Koch, Domenick Lombardozzi, Dakin Matthews, Peter McRobbie, Eve Hewson, Michael Gaston, Billy Magnussen, Marko Caka, Edward James Hyland, Austin Stowell, Victor Verhaeghe, Mark Fichera, Brian Hutchison, Joshua Harto, Henny Russell, Rebekah Brockman, Jesse Plemons, John Rue, Jillian Lebling, Joel Brady, Michael Pemberton, Geoffrey Rude, Michael Kempen, Stephen Kunken, Jon Curry, Wes McGee, Jim Ferris, Lucia Ryan, Nolan Lyons, Hayley Feinstein, Andy Schneeflock, Victoria Leigh, Sawyer Barth, Ashlie Atkinson, Hayley Rawson, Laurie Dawn, James Lorinz, Patricia Squire, Mario Corry, Donavon Dietz, Le Chance DuRand, Mike Houston, Joe Starr, Hamilton Clancy, Jonathan Walker, Greg Nutcher, John Taylor, Tracy Howe, Steven Boyer, John Henry Cox, Mark Zak, Victor Schefe, Will Rogers (IV), Daniela Schulz, Moritz Berg, Emma Nazahn, Matthias Scherwenikas, Greta Galisch DePalma, Matilda Palma Galisch, Nadja Bobyleva, Kai Wido Meyer, Kristoffer Fuss, Thomas Hacikoglu, David Wilson Barnes, Joe Forbrich, Henning Bormann, Ketel Weber, Maik Rogge, Tim Morten Uhlenbrock, Mathias Gartner, Rafael Gareisen, Nico Ehrenteit, Radik Golovkov, Petra Marie Cammin, Lucy Dreznin, Michael Schenk, Mikhail Gorevoy, Wanja Götz, Stefan Langel, Vladimir Vilanov, Ivan Shvedov, Merab Ninidze, Konstantin Frolov, Steve Cirbus, Michael Kranz, Max Kidd, Frederic Heidorn, Nils Malten, Nina Gummich, Burghart Klaussner, Maximilian Mauff, Jon Donahue, Martin D. Dew"
524,Brooklyn,2015,11/4/15,117,"Drama,Romance",PG-13,Finola Dwyer and Amanda Posey,John Crowley,"Saoirse Ronan, Domhnall Gleeson, Emory Cohen, Eileen O'Higgins, Julie Walters, Jim Broadbent, Brid Brennan, Mary O'Driscoll, Michael Zegen, Paulino Nunes, Matt Glynn, Maeve McGrath, Emma Lowe, Barbara Drennan, Gillian McCarthy, Fiona Glascott, Jane Brennan, Peter Campion, Eva Birthistle, James Corscadden, Emily Bett Rickards, Eve Macklin, Nora-Jane Noone, Samantha Munro, Jane Wheeler, Jessica Paré, Adrien Benn, Al Goulem, Max Walker, Iarla O'Lionaird, Jenn Murray, Ellis Rockburn, Erika Rosenbaum, Ellen David, Christian de la Cortina, James DiGiacomo, Paul Stewart, Tadhg McMahon, Hudson LeBlanc, Niamh McCann, Denis Conway, Karen Ardiff, Niamh-Anne McCann, Gary Lydon, Aine Ni Mhuiri, Mella Carron, Nick Ingman, Hugh Gormley"
525,Mad Max: Fury Road,2015,5/15/15,120,"Action,Adventure,Sci-Fi",R,Doug Mitchell and George Miller,George Miller,"Tom Hardy, Charlize Theron, Nicholas Hoult, Rosie Huntington-Whiteley, Zoë Kravitz, Riley Keough, Abbey Lee, Courtney Eaton, John Howard (II), Coco Jack Gillies, Greg van Borssum, Richard Carter, iOTA, Jennifer Hagan, Melissa Jaffer (II), Melita Jurisic, Gillian Jones, Joy Smithers, Antoinette Kellermann, Christina Koch, Quentin Kenihan, Chris Patton, Steve Dunleavy, Elizabeth Cunico, Sebastian Dickins, Darren Mitchell, Crusoe Kurddal, Adelaide Clemens, Hugh Keays-Byrne, Nathan Jones, Megan Gale, Josh Helman, Richard Norton, Debra Ades, Angus Sampson, Teresa Palmer"
526,The Martian,2015,10/2/15,144,"Adventure,Drama,Sci-Fi",PG-13,"Simon Kinberg, Ridley Scott, Michael Schaefer, and Mark Huffam",Ridley Scott,"Matt Damon, Jessica Chastain, Kristen Wiig, Jeff Daniels, Michael Peña, Kate Mara, Sean Bean, Sebastian Stan, Aksel Hennie, Donald Glover, Mackenzie Davis, Chiwetel Ejiofor, Nick Mohammed, Shu Chen (II), Eddy Ko, Enzo Cilenti, Jonathan Aris, Gruffudd Glyn, Naomi Scott, Geoffrey Thomas, Benedict Wong, Narantsogt Tsogtsaikhan, Brian Caspe, Matt Devere, Szonja Oroszlán, Greg Decuir, Jr., Mark O'Neal, Peter Linka, Declan Hannigan, Peter Schueller, Waleska Latorre, Frederik Pleitgen, Nikolett Barabas, Karen Gagnon, Lili Bordán, Charlie Gardner, Nora Horich, Kamilla Fátyol, Xue Xuxing, Richard B. Rifkin, Yang Liu, Ben O'Brien, Balazas Medveczky, Scott Alexander Young, Yang Haiwen, Nicholas Wittman"
527,The Revenant,2015,12/25/15,156,"Action,Adventure,Drama",R,"Arnon Milchan, Steve Golin, Alejandro G. Iñárritu, Mary Parent, and Keith Redmon","Alejandro González Iñárritu, Manny Palo","Leonardo DiCaprio, Tom Hardy, Domhnall Gleeson, Will Poulter, Forrest Goodluck, Paul Anderson, Lukas Haas, Melaw Nakehk'o, Brad Carter, Brendan Fletcher, Kristoffer Joner, Grace Dove Syme, Kory Grim, Dave Burchill, Robert Moloney, Christopher Rosamund, Vincent Leclerc, Joshua Burge, Christopher Rosamond, Chris Ippolito, Mark Krysko, McCaleb Burnett, Duane Howard, Fabrice Adde, Arthur Redcloud, Tyson Wood, Stephane Legault, Amelia Crow Shoe, Emmanuel Bilodeau, Peter Strand Rumple, Cole Vandale, Tom Guiry, Scott Olynek, Timothy Lyle, Jamie Medicine Crane, Veronica Marlowe, Chesley Wilson, Clarence Hoof, Adrian McMorran, Alexandre Bisping, Dion Little Child, C. Adam Leigh, Blake Wildcat, Javiar Lopez, Paul Young Pine, Cody Big Tobacco, Haysam Kadri, Dallas Young Pine, Anthony Starlight, Michael Fraser, Scott Duncan, Mariah Old Shoes, Isaiah Tootoosis, Jeffrey Olynek, Kevin Corey, Daniel Rampanen, Jordan Crawford, Gerald Anderson, Julia Montes, Edu Manzano, Ina Raymundo, Boboy Garovillo, Yayo Aguila, Jett Pangan, Melissa Mendez"
